spend_1m_baby;spend_2m_baby;spend_3m_baby;spend_4m_baby;spend_5m_baby;spend_6m_baby;spend_1m_clothes;spend_2m_clothes;spend_3m_clothes;spend_4m_clothes;spend_5m_clothes;spend_6m_clothes;spend_1m_health;spend_2m_health;spend_3m_health;spend_4m_health;spend_5m_health;spend_6m_health;spend_1m_pet;spend_2m_pet;spend_3m_pet;spend_4m_pet;spend_5m_pet;spend_6m_pet;spend_1m_groceries;spend_2m_groceries;spend_3m_groceries;spend_4m_groceries;spend_5m_groceries;spend_6m_groceries;spend_1m_eletronic;spend_2m_eletronic;spend_3m_eletronic;spend_4m_eletronic;spend_5m_eletronic;spend_6m_eletronic;sales;discount;profit;age;gender;cust_state;tenure;sales_prediction_bins;sales_prediction
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;10;5.0;15.0;15.0;130.0;0;0;0;0.0;0.0;0.0;2245.9;US$ 100.0;10.05;27;0.0;PA;5;7;1231.6854758998256
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;35;20.0;10.0;45.0;10.0;0;0;0;0.0;0.0;0.0;2642.17;US$ 100.0;29.47;23;1.0;SP;10;6;1127.9888441322073
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;979.52;US$ 20.0;28.0;25;0.0;SC;9;0;879.1116739815752
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;30;30.0;35.0;25.0;25.0;0;0;0;0.0;0.0;0.0;2406.82;US$ 85.0;32.93;30;;SP;3;5;1079.2796770032248
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2668.92;US$ 95.0;35.78;36;0.0;BA;8;7;1197.2504823864665
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;105;125.0;45.0;0.0;0.0;0;0;0;0.0;0.0;0.0;3378.74;US$ 120.0;45.56;27;0.0;DF;9;8;1276.8157101547924
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.0;105.0;105.0;105.0;0;0;0;0.0;0.0;0.0;3451.14;US$ 105.0;64.11;44;0.0;RJ;6;6;1121.6236527297074
5;0;0;0;0;0.0;0;0.0;0.0;375.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;0.0;145.0;140.0;140.0;0;0;0;0.0;0.0;0.0;4014.12;US$ 125.0;71.69;34;1.0;RS;8;8;1267.4406341445772
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;35;30.0;85.0;30.0;75.0;0;0;0;0.0;0.0;0.0;2426.43;US$ 55.0;63.9;39;0.0;GO;11;5;1072.9275881302374
5;0;20;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2111.53;US$ 70.0;33.46;30;1.0;AM;8;3;1029.551737155322
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;80;45;235.0;150.0;120.0;390.0;0;0;0;0.0;0.0;0.0;4278.71;US$ 150.0;59.66;24;1.0;SP;4;9;2254.462381927756
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;50;50.0;20.0;5.0;0.0;0;0;0;0.0;0.0;0.0;967.15;US$ 0.0;47.39;29;0.0;SP;7;0;873.1717091834211
5;0;0;0;5;5.0;0;0.0;0.0;0.0;360.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;65;40;165.0;135.0;195.0;35.0;0;0;0;0.0;0.0;0.0;4796.9;US$ 120.0;115.05;51;1.0;SP;8;7;1237.2097518061962
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;70;65;30.0;175.0;240.0;175.0;0;0;0;0.0;0.0;0.0;4398.93;US$ 170.0;45.55;41;0.0;MG;6;9;1474.5705921672056
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;65.0;140.0;0.0;135.0;0;0;0;0.0;0.0;0.0;2492.53;US$ 115.0;7.13;24;0.0;PE;6;7;1201.7397918176998
10;5;10;5;5;0.0;25;25.0;25.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1785.78;US$ 45.0;42.5;33;1.0;RR;6;2;986.696932461448
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2064.23;US$ 60.0;41.15;32;1.0;RJ;3;4;1030.8362634154646
0;0;0;0;0;0.0;25;25.0;25.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;135.0;135.0;135.0;10.0;0;0;0;0.0;0.0;0.0;3549.06;US$ 135.0;38.9;34;1.0;AL;7;8;1280.4093773495326
0;0;0;0;0;1400.0;0;0.0;0.0;0.0;420.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140.0;140.0;140.0;0.0;0;0;0;0.0;0.0;0.0;5306.31;US$ 140.0;120.01;34;1.0;PE;10;8;1373.3211408994716
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0.0;40.0;5.0;15.0;0;0;0;0.0;0.0;0.0;2297.24;US$ 75.0;37.56;37;1.0;SP;8;4;1034.443412514397
5;20;5;5;5;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;75.0;110.0;0.0;130.0;0;0;0;0.0;0.0;0.0;3113.92;US$ 130.0;22.58;31;0.0;MA;13;8;1346.5319608081172
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;25.0;10.0;30.0;0.0;0;0;0;0.0;0.0;0.0;1636.65;US$ 25.0;55.2;27;1.0;PR;3;0;892.3553204632398
10;10;0;0;0;10.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;0.0;20.0;0.0;0;0;0;0.0;0.0;0.0;2159.0;US$ 75.0;30.79;35;;SP;6;5;1089.3641220710583
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;20;60;20;40;60;0;35;10;130.0;5.0;185.0;50.0;0;0;0;0.0;0.0;0.0;3636.04;US$ 110.0;68.17;43;0.0;MT;6;6;1162.0687506345926
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1709.62;US$ 70.0;13.77;29;1.0;PA;3;5;1076.211399538084
0;0;0;0;0;0.0;25;25.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;10;25.0;25.0;85.0;20.0;0;0;0;0.0;0.0;0.0;1577.36;US$ 20.0;57.29;27;1.0;RS;8;1;913.0981770867968
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;25;15.0;45.0;0.0;10.0;0;0;0;0.0;0.0;0.0;2117.44;US$ 80.0;23.75;30;;PB;5;6;1144.743726981922
5;0;0;0;0;0.0;25;25.0;50.0;0.0;25.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;50;15.0;0.0;25.0;40.0;0;0;0;0.0;0.0;0.0;1462.91;US$ 20.0;51.68;23;1.0;SP;7;1;908.0831583514806
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;50.0;15.0;60.0;75.0;0;0;0;0.0;0.0;0.0;2867.69;US$ 85.0;55.52;37;0.0;SP;7;5;1115.7505262909403
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0.0;5.0;0.0;5.0;0;0;0;0.0;0.0;0.0;971.87;US$ 10.0;37.62;29;0.0;MG;2;1;927.3441567556974
0;0;0;0;0;0.0;25;25.0;0.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2061.15;US$ 65.0;36.0;29;0.0;AC;5;2;980.3494978131366
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;10.0;5.0;5.0;5.0;0;0;0;0.0;0.0;0.0;1510.56;US$ 45.0;29.02;27;0.0;PE;4;2;949.8232652487516
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2715.56;US$ 95.0;38.06;36;0.0;SP;8;7;1182.16137676534
5;0;0;5;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1634.9;US$ 35.0;45.11;36;0.0;SP;4;3;998.6229614605973
5;5;5;0;0;15.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;25.0;5.0;115.0;10.0;0;0;0;0.0;0.0;0.0;1502.34;US$ 25.0;48.61;26;1.0;CE;2;1;928.05254621081
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;15.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;2483.22;US$ 90.0;31.68;34;1.0;SP;6;6;1133.4329739039033
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1314.78;US$ 25.0;39.42;28;1.0;PR;6;1;924.5056219832528
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;984.66;US$ 5.0;43.25;30;1.0;SP;6;1;925.0899615133133
0;0;0;0;0;0.0;50;0.0;75.0;0.0;100.0;250.0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;0.0;10.0;15.0;5.0;0;0;0;0.0;0.0;0.0;1863.85;US$ 25.0;66.33;22;0.0;SP;7;0;860.2391081158189
5;5;0;0;0;0.0;25;0.0;0.0;0.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0.0;5.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1214.95;US$ 20.0;39.53;26;0.0;DF;6;1;947.3392617153576
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;145.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2657.69;US$ 140.0;-9.77;22;0.0;PE;7;8;1299.895394684215
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;40.0;5.0;130.0;25.0;0;0;0;0.0;0.0;0.0;4046.5;US$ 125.0;73.28;46;1.0;SP;5;8;1297.6461001354237
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;15;0.0;150.0;150.0;155.0;0;0;0;0.0;0.0;0.0;4179.5;US$ 150.0;54.8;38;0.0;SP;9;8;1275.4419321008356
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;5.0;10.0;10.0;70.0;0;0;0;0.0;0.0;0.0;1226.35;US$ 15.0;45.09;23;1.0;SP;1;0;844.0380110434343
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;110.0;0.0;110.0;110.0;0;0;0;0.0;0.0;0.0;3652.54;US$ 110.0;68.97;43;0.0;SP;8;6;1120.8344804005303
0;0;0;0;0;0.0;0;0.0;0.0;450.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150.0;150.0;0.0;0.0;0;0;0;0.0;0.0;0.0;3950.2;US$ 150.0;43.56;34;0.0;SE;4;9;1456.736487424473
0;0;0;0;0;0.0;50;75.0;50.0;25.0;0.0;75.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2124.15;US$ 70.0;34.08;29;1.0;PE;8;4;1049.1439220863474
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;390.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;5.0;130.0;5.0;0;0;0;0.0;0.0;0.0;3665.0;US$ 130.0;49.59;34;1.0;RJ;2;8;1278.980412517497
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.0;115.0;0.0;115.0;0;0;0;0.0;0.0;0.0;2948.4;US$ 115.0;29.47;25;1.0;BA;2;7;1203.4598621602663
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;10.0;5.0;10.0;0;0;0;0.0;0.0;0.0;1598.18;US$ 60.0;18.31;28;1.0;PA;8;3;1021.392630553811
5;0;0;5;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;15;10.0;30.0;25.0;40.0;0;0;0;0.0;0.0;0.0;1542.33;US$ 30.0;45.57;30;0.0;MG;10;1;938.6173284808158
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0.0;15.0;5.0;20.0;0;0;0;0.0;0.0;0.0;1110.9;US$ 20.0;34.43;29;0.0;SP;5;0;885.2273801245974
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2274.58;US$ 80.0;31.45;38;0.0;MG;4;5;1117.443155418196
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;30;25.0;145.0;90.0;0.0;0;0;0;0.0;0.0;0.0;2627.81;US$ 75.0;53.76;36;1.0;SP;6;5;1078.924573891925
0;0;0;0;0;0.0;0;0.0;0.0;345.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.0;0.0;115.0;115.0;0;0;0;0.0;0.0;0.0;3600.08;US$ 115.0;61.4;38;1.0;MA;9;7;1192.9942074761625
5;0;0;0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;55.0;65.0;0.0;80.0;0;0;0;0.0;0.0;0.0;1335.91;US$ 20.0;45.46;27;0.0;RJ;7;0;897.6724895569844
5;5;20;0;15;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;55;0.0;10.0;170.0;0.0;500;0;0;0.0;0.0;2000.0;6031.83;US$ 140.0;155.56;37;0.0;PE;5;8;1357.085566227949
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;5.0;0.0;15.0;0.0;0;0;0;0.0;0.0;0.0;2098.4;US$ 65.0;37.82;36;1.0;BA;7;3;1026.8649157434331
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;5;10.0;80.0;45.0;40.0;0;0;0;0.0;0.0;0.0;1627.88;US$ 35.0;44.77;29;0.0;MG;4;1;921.9947421121262
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;5.0;20.0;50.0;15.0;0;0;0;0.0;0.0;0.0;2221.04;US$ 80.0;28.83;34;1.0;SE;3;4;1061.11721617758
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0.0;125.0;0.0;125.0;0;0;0;0.0;0.0;0.0;3226.81;US$ 125.0;33.11;37;0.0;RJ;5;8;1278.0838833143082
5;10;0;0;10;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2186.69;US$ 80.0;27.15;27;1.0;SP;7;5;1106.5895896468787
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;80.0;0.0;10.0;15.0;0;0;0;0.0;0.0;0.0;1204.51;US$ 20.0;39.02;25;1.0;RO;7;0;855.2999189904892
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;45.0;60.0;15.0;0.0;0;0;0;0.0;0.0;0.0;1743.71;US$ 40.0;45.44;33;1.0;SP;8;2;979.989133308726
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;40.0;0.0;20.0;5.0;0;0;0;0.0;0.0;0.0;1577.68;US$ 30.0;47.31;27;1.0;MG;8;1;944.6931109856072
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;10.0;0.0;30.0;5.0;0;0;0;0.0;0.0;0.0;2298.02;US$ 75.0;37.6;34;0.0;GO;8;3;1020.9002858958086
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;115.0;25.0;25.0;15.0;0;0;0;0.0;0.0;0.0;2670.69;US$ 90.0;40.86;30;1.0;BA;8;6;1132.7108642871344
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;0.0;70.0;110.0;50.0;0;0;0;0.0;0.0;0.0;2204.15;US$ 75.0;33.0;25;1.0;SP;5;4;1062.2761150117358
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;45;5.0;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;2454.6;US$ 100.0;20.28;32;1.0;PE;7;6;1128.0704007738243
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;125;55;235.0;100.0;230.0;340.0;0;0;0;0.0;0.0;0.0;4580.13;US$ 120.0;104.43;43;;RO;2;8;1349.8312946626174
5;0;5;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0.0;25.0;130.0;115.0;0;0;0;0.0;0.0;0.0;3184.29;US$ 115.0;41.03;31;;BA;4;8;1311.476443736966
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2348.18;US$ 80.0;35.06;34;1.0;SP;10;4;1035.300087679666
5;0;20;0;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;15;120.0;15.0;125.0;0.0;0;0;0;0.0;0.0;0.0;2764.44;US$ 110.0;25.46;26;0.0;RJ;4;7;1195.621329739446
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;10.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1036.62;US$ 15.0;35.79;22;0.0;CE;7;0;842.2132499738476
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;40;5.0;170.0;5.0;145.0;0;0;0;0.0;0.0;0.0;3209.37;US$ 120.0;37.26;28;0.0;PR;5;7;1212.204248019745
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;10;25.0;0.0;5.0;40.0;0;0;0;0.0;0.0;0.0;1739.17;US$ 40.0;45.22;32;1.0;RJ;8;3;1026.0074732994094
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;0.0;15.0;0;0;0;0.0;0.0;0.0;1306.77;US$ 25.0;39.03;30;0.0;MG;6;2;959.3725220086518
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0.0;15.0;0.0;5.0;0;0;0;0.0;0.0;0.0;935.24;US$ 0.0;45.83;27;0.0;RS;6;0;880.4264618300139
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;70;5;40.0;40.0;75.0;20.0;0;0;0;0.0;0.0;0.0;2397.92;US$ 75.0;42.5;32;1.0;RJ;3;4;1034.0742937792809
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2078.83;US$ 75.0;26.86;25;1.0;SP;6;3;998.30667866443
0;0;0;0;0;1100.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0;110.0;110.0;110.0;0;0;0;0.0;0.0;0.0;4069.18;US$ 110.0;89.39;20;;SP;7;8;1280.1707385517452
0;0;0;0;0;0.0;50;25.0;25.0;0.0;200.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;10.0;10.0;10.0;20.0;0;0;0;0.0;0.0;0.0;1302.41;US$ 20.0;43.82;19;1.0;BA;5;0;855.0007063766429
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;25;0.0;75.0;0.0;15.0;0;0;0;0.0;0.0;0.0;1771.93;US$ 50.0;36.82;30;1.0;RJ;5;2;949.2373783520574
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;75;30.0;130.0;255.0;140.0;0;0;0;0.0;0.0;0.0;4042.43;US$ 120.0;78.08;43;1.0;RO;4;7;1234.2970756147135
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;125.0;125.0;0;0;0;0.0;0.0;0.0;3212.72;US$ 125.0;32.42;36;0.0;CE;4;8;1333.0842253310252
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;50.0;10.0;5.0;5.0;0;0;0;0.0;0.0;0.0;1245.0;US$ 10.0;51.0;27;0.0;SP;7;0;887.3909958054033
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;50;40.0;35.0;15.0;100.0;0;0;0;0.0;0.0;0.0;1956.88;US$ 35.0;60.89;35;1.0;SP;4;3;1009.3891097629478
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;25.0;20.0;0.0;65.0;0;0;0;0.0;0.0;0.0;1187.88;US$ 25.0;33.21;23;0.0;CE;9;1;923.0663729746432
0;0;0;0;0;0.0;25;25.0;50.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2085.57;US$ 60.0;42.19;38;0.0;SP;7;3;1025.539015650019
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1910.55;US$ 65.0;28.62;29;1.0;RJ;6;3;1005.087976134895
0;0;0;0;0;0.0;25;25.0;0.0;50.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;50;5.0;5.0;0.0;5.0;0;0;0;0.0;0.0;0.0;2204.71;US$ 45.0;63.03;34;1.0;SP;5;3;995.9997256270636
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;80;20;85.0;190.0;135.0;125.0;0;0;0;0.0;0.0;0.0;1578.29;US$ 10.0;67.34;23;1.0;SP;10;1;906.2600630929152
0;0;0;0;0;0.0;25;0.0;25.0;50.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;0.0;0.0;110.0;0;0;0;0.0;0.0;0.0;3311.54;US$ 110.0;52.27;41;1.0;DF;5;7;1233.2737122834797
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;10.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2438.91;US$ 95.0;24.51;31;0.0;BA;4;6;1141.389627804437
0;0;0;0;0;0.0;0;420.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;20.0;145.0;5.0;150.0;0;0;0;0.0;0.0;0.0;3870.09;US$ 140.0;49.63;28;1.0;RJ;4;8;1334.205646730256
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;5.0;30.0;95.0;10.0;0;0;0;0.0;0.0;0.0;2535.31;US$ 100.0;24.23;32;0.0;MG;4;5;1110.3862936549397
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;60;0.0;20.0;40.0;60.0;0;0;0;0.0;0.0;0.0;2351.89;US$ 90.0;25.24;31;1.0;MT;6;4;1046.811850790316
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10.0;145.0;150.0;0.0;0;0;0;0.0;0.0;0.0;3585.28;US$ 145.0;30.68;35;1.0;CE;5;9;1685.2925863469118
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;724.15;US$ 0.0;35.48;26;0.0;SP;6;0;841.8715434676967
