sales,discount,age,gender,cust_state,tenure,profit,month
977.03,25,30,W,PA,18,23.85,6
1953.63,25,30,W,BA,16,72.68,8
1657.07,25,24,W,RJ,19,57.85,9
800.24,0,28,O,PA,28,40.01,6
1745.51,0,24,M,MG,24,87.28,6
2251.75,25,33,W,CE,19,87.59,6
1181.15,0,45,W,RS,25,59.06,4
1793.72,0,39,M,PB,22,89.69,7
1828.34,0,30,M,MG,14,91.42,5
2656.38,25,40,W,SP,17,107.82,8
1641.89,0,26,M,MG,22,82.09,5
1757.26,0,29,nan,ES,17,87.86,5
1592.97,0,25,M,BA,19,79.65,6
988.4,25,31,W,SE,26,24.42,8
2320.13,25,28,W,MG,22,91.01,8
2433.97,25,38,W,SP,18,96.7,8
1741.7,0,24,M,BA,23,87.08,11
1754.07,0,32,M,PR,11,87.7,4
731.72,25,32,W,PA,12,11.59,5
1252.21,0,33,W,MT,14,62.61,2
611.01,0,30,W,SC,19,30.55,4
2205.01,25,23,W,RN,29,85.25,8
1882.57,0,38,M,BA,18,94.13,10
1470.79,25,39,nan,MS,10,48.54,7
1289.29,25,32,W,MT,16,39.46,8
2089.14,0,37,M,SP,15,104.46,7
1498.47,0,25,M,MA,26,74.92,7
3051.22,25,46,W,PE,27,127.56,10
2353.31,25,25,W,SP,16,92.67,6
1430.17,25,35,W,SE,23,46.51,12
1989.63,0,30,nan,PE,16,99.48,2
5482.84,25,44,M,MG,13,249.14,13
1733.15,0,31,O,PB,15,86.66,6
2332.5,0,29,M,GO,14,116.62,6
1057.87,25,27,W,TO,22,27.89,10
2306.58,25,31,W,MG,28,90.33,5
892.15,0,26,W,DF,12,44.61,4
1955.04,0,36,nan,CE,26,97.75,5
2456.03,25,36,W,SP,24,97.8,8
1650.0,25,28,W,MA,13,57.5,5
1639.51,0,23,M,MG,17,81.98,2
1769.65,0,31,M,MG,26,88.48,4
1267.92,0,28,M,SC,18,63.4,7
2346.57,25,22,W,SP,10,92.33,6
985.2,0,29,M,MT,15,49.26,8
2597.44,25,41,W,CE,20,104.87,7
1064.78,0,26,M,RS,16,53.24,3
2073.83,0,22,W,PR,22,103.69,4
1853.65,25,32,W,BA,24,67.68,6
991.9,25,40,W,PA,12,24.6,7
1342.63,0,31,M,BA,14,67.13,4
2086.81,0,21,M,SP,18,104.34,6
2371.37,0,42,M,SP,21,118.57,9
2602.6,0,33,M,SP,15,130.13,4
1741.7,0,25,M,SP,21,87.08,5
1140.89,25,30,W,AL,29,32.04,5
2540.71,25,27,nan,CE,14,102.04,9
1178.76,0,27,M,RS,23,58.94,6
2602.57,0,36,M,CE,20,130.13,10
2133.72,25,42,W,PR,16,81.69,5
2384.32,0,26,O,GO,16,119.22,4
2471.19,25,31,W,CE,17,98.56,6
1509.2,0,26,M,BA,17,75.46,6
2167.8,0,28,nan,SP,20,108.39,5
2680.91,25,27,W,SP,17,109.05,5
2275.43,25,35,W,PR,16,88.77,6
1562.94,0,32,M,RJ,18,78.15,9
1529.68,0,40,M,MA,19,76.48,7
2456.5,25,27,W,SP,17,97.82,7
1041.06,0,32,W,RJ,14,52.05,4
1746.64,0,42,M,RJ,17,87.33,11
1721.75,0,34,M,PB,20,86.09,7
2705.93,25,48,W,RS,24,110.3,9
1631.14,0,30,M,RJ,16,81.56,9
2050.28,0,34,M,SP,21,102.51,10
1152.63,0,29,M,RJ,25,57.63,7
704.41,0,42,M,DF,19,35.22,3
821.29,0,29,M,RS,13,41.06,3
1931.73,0,39,O,MG,19,96.59,6
1723.52,0,35,M,MA,13,86.18,5
2288.77,25,30,W,PR,21,89.44,8
2624.21,0,35,W,PE,26,131.21,4
1574.81,0,36,M,AM,22,78.74,5
1473.4,0,37,W,RJ,19,73.67,3
1475.59,0,18,M,RS,15,73.78,8
2114.36,0,38,M,SP,16,105.72,7
2220.83,0,33,M,PE,20,111.04,6
2131.65,0,27,W,BA,15,106.58,3
1261.87,0,31,M,RJ,12,63.09,8
2160.79,0,40,O,SP,19,108.04,3
1481.47,0,36,O,RS,18,74.07,8
2016.75,0,28,M,SP,23,100.84,6
1951.79,0,27,O,CE,16,97.59,7
2337.55,25,24,W,PE,25,91.88,5
2295.44,0,30,O,PE,15,114.77,1
2424.11,0,31,M,SP,24,121.21,13
1934.63,0,22,M,MG,28,96.73,6
844.0,0,33,O,RS,21,42.2,3
1502.48,0,45,M,RJ,22,75.12,5
1676.82,0,32,W,MG,20,83.84,2
1107.14,0,22,M,RJ,21,55.36,5
2122.13,0,27,O,SP,18,106.11,11
2934.25,25,34,W,PR,21,121.71,8
1546.99,25,44,W,AL,23,52.35,10
2157.4,0,34,M,GO,17,107.87,5
887.81,0,32,M,PA,26,44.39,10
1483.08,0,35,M,RS,13,74.15,3
1808.75,0,25,O,SP,24,90.44,5
1570.4,0,29,W,MG,18,78.52,2
1796.68,0,34,O,MA,21,89.83,5
2175.86,25,35,W,BA,14,83.79,7
1003.03,0,26,O,SC,24,50.15,6
1248.12,0,23,M,RS,21,62.41,7
1634.31,0,36,M,RJ,22,81.72,3
2501.84,0,33,M,SP,24,125.09,7
1421.88,0,30,M,PB,32,71.09,5
1861.46,0,30,W,CE,27,93.07,4
2242.39,25,24,W,MG,22,87.12,6
1972.54,0,26,M,ES,19,98.63,8
2603.06,25,36,W,SP,25,105.15,8
2339.48,0,32,M,SP,21,116.97,2
1040.31,0,30,M,RJ,22,52.02,4
2316.86,0,29,M,SP,17,115.84,4
2097.02,0,25,M,SP,31,104.85,4
2104.93,0,37,M,SP,15,105.25,8
2106.4,25,26,W,MG,20,80.32,5
2515.28,25,41,W,AM,22,100.76,10
2076.52,0,28,M,PE,21,103.83,3
1433.61,25,22,W,RJ,20,46.68,7
2316.87,25,28,W,PR,7,90.84,7
2494.7,25,37,W,SP,16,99.74,6
825.41,0,26,W,RS,27,41.27,3
1966.04,25,44,W,RJ,26,73.3,7
2498.98,0,37,M,SP,24,124.95,7
2389.95,25,29,W,PE,23,94.5,5
3274.15,0,31,O,SP,23,163.71,7
1791.51,0,22,M,PR,27,89.58,6
1719.0,0,39,M,BA,19,85.95,6
2926.99,0,29,W,GO,16,146.35,4
1624.64,0,30,W,PB,24,81.23,0
1755.94,0,27,O,PB,14,87.8,8
2550.4,0,29,nan,SP,19,127.52,7
1357.58,0,23,nan,PB,26,67.88,5
1406.83,0,35,M,BA,14,70.34,4
1733.1,0,19,M,PR,20,86.66,6
1500.61,0,25,nan,RS,28,75.03,9
1490.17,0,33,M,MA,17,74.51,6
2761.86,25,39,W,SP,30,113.09,9
807.37,0,29,W,AL,19,40.37,4
2405.5,25,40,W,RS,17,95.28,8
1889.72,25,20,W,MA,15,69.49,7
573.53,0,29,W,SC,20,28.68,4
1169.2,0,28,M,RJ,22,58.46,1
2553.47,0,32,O,SP,21,127.67,8
1903.62,25,26,W,BA,21,70.18,6
1620.08,0,18,M,PR,23,81.0,6
1505.64,25,26,W,RJ,17,50.28,5
2749.99,25,38,nan,SP,14,112.5,6
624.63,0,36,M,AL,18,31.23,8
2049.03,0,28,M,SP,20,102.45,9
2260.43,25,29,nan,PR,20,88.02,7
2163.78,0,20,M,SP,13,108.19,7
1870.51,25,31,W,BA,16,68.53,9
1419.03,0,32,nan,MA,19,70.95,10
2005.49,0,49,M,PR,26,100.27,5
1221.25,0,23,M,RS,19,61.06,4
1814.38,0,28,M,CE,17,90.72,5
1938.76,25,38,W,RJ,25,71.94,7
1507.63,0,21,M,PB,21,75.38,5
2120.07,0,28,W,MG,21,106.0,2
1428.17,0,28,M,RS,22,71.41,8
1765.44,25,35,W,RJ,18,63.27,8
1455.49,0,33,M,BA,25,72.77,7
2489.15,25,33,nan,MG,15,99.46,8
1336.09,0,31,M,AM,20,66.8,5
2028.92,25,22,W,MG,28,76.45,6
2231.75,0,40,M,SP,19,111.59,9
1265.6,0,23,M,RJ,15,63.28,2
1364.85,0,31,M,RS,22,68.24,6
1996.06,0,32,M,MG,26,99.8,9
1881.74,25,32,W,RS,14,69.09,9
1946.78,0,29,W,SP,24,97.34,4
1154.49,0,38,W,SC,22,57.72,3
2210.26,0,35,M,SP,15,110.51,6
2055.39,0,41,M,CE,27,102.77,6
2238.33,0,27,M,PR,22,111.92,10
2231.43,0,24,M,GO,17,111.57,8
1429.12,0,39,nan,RJ,13,71.46,6
1329.06,0,32,M,RJ,23,66.45,7
1445.82,0,23,nan,BA,20,72.29,4
2707.35,25,36,W,SP,27,110.37,6
1324.32,0,45,M,SC,32,66.22,4
2745.74,25,26,W,RN,20,112.29,7
2077.4,0,25,M,MG,20,103.87,7
1743.43,0,32,W,MG,20,87.17,2
2001.98,25,30,W,BA,14,75.1,5
2328.95,25,30,W,CE,17,91.45,7
2203.42,0,41,M,MG,24,110.17,8
2767.71,25,36,W,SP,21,113.39,7
333.76,0,24,O,SC,13,16.69,2
2054.63,0,35,O,ES,20,102.73,6
491.84,0,21,O,MS,16,24.59,5
1206.3,0,30,W,BA,13,60.32,2
1057.95,0,31,M,RO,15,52.9,7
2622.16,0,21,M,SP,33,131.11,8
983.93,0,27,W,PB,14,49.2,1
1546.07,25,32,W,MT,17,52.3,5
1585.43,0,34,M,MA,17,79.27,5
2807.4,25,45,W,SP,22,115.37,7
1797.74,0,40,M,RN,15,89.89,5
658.27,0,37,M,SE,15,32.91,1
1959.57,0,25,M,SP,23,97.98,10
1446.08,0,37,O,BA,18,72.3,4
2849.15,25,35,nan,ES,13,117.46,6
2623.01,25,32,W,CE,18,106.15,7
1616.59,0,38,M,PR,24,80.83,5
1102.56,0,43,M,PA,17,55.13,9
2331.31,25,27,W,SP,17,91.57,7
2571.59,25,24,W,GO,29,103.58,5
1473.38,0,33,O,BA,25,73.67,6
1668.87,0,37,M,RJ,18,83.44,6
2237.1,25,35,W,ES,28,86.86,6
2660.71,25,29,nan,SP,26,108.04,10
1190.96,25,22,nan,MT,29,34.55,10
2149.42,0,21,M,MG,20,107.47,6
2195.09,25,43,W,MG,24,84.75,5
2300.46,25,22,W,SP,17,90.02,5
1266.2,0,36,M,MT,27,63.31,10
1802.94,25,40,W,PA,19,65.15,7
916.98,25,34,W,PA,18,20.85,7
2529.0,25,30,W,SP,26,101.45,9
1990.79,0,24,M,SP,27,99.54,7
2537.67,25,36,W,SP,18,101.88,5
2095.02,25,37,W,RJ,22,79.75,10
2102.08,25,30,W,MA,20,80.1,5
2385.5,25,20,W,GO,18,94.28,11
1850.0,0,32,O,CE,11,92.5,5
1461.11,0,37,M,RJ,21,73.06,8
1866.44,0,33,W,MG,22,93.32,3
1742.05,0,26,M,BA,24,87.1,8
1247.78,0,30,nan,RS,17,62.39,8
1580.88,0,28,O,PR,16,79.04,3
1783.58,25,32,W,BA,21,64.18,5
1781.89,0,18,M,PB,19,89.09,8
2184.62,0,31,O,SP,18,109.23,8
1860.55,0,26,O,ES,16,93.03,7
1716.45,25,29,W,RJ,21,60.82,6
1200.83,25,41,nan,PA,16,35.04,5
2119.22,0,37,M,MG,18,105.96,9
2109.79,0,27,M,CE,21,105.49,6
2521.61,0,29,M,MG,22,126.08,9
2219.21,0,35,M,AM,24,110.96,6
1812.54,0,27,M,MG,19,90.63,7
1239.64,25,19,nan,RJ,18,36.98,6
2534.82,0,24,M,MG,20,126.74,7
2261.18,25,35,nan,CE,21,88.06,5
1899.09,25,40,W,PB,17,69.95,6
1575.29,0,35,W,MG,18,78.76,3
829.53,0,32,M,SE,28,41.48,4
1036.47,0,28,M,PI,25,51.82,12
1528.31,0,24,M,PR,13,76.42,4
2191.1,0,20,M,SP,28,109.56,7
2288.77,0,35,W,SP,21,114.44,4
1910.19,0,27,M,MG,21,95.51,8
2267.82,25,39,nan,PR,23,88.39,5
2343.6,25,32,W,PE,25,92.18,6
2565.17,0,39,O,GO,17,128.26,4
2592.46,0,38,O,CE,20,129.62,8
1918.35,0,28,M,CE,23,95.92,7
1913.92,0,39,nan,MG,23,95.7,4
1527.6,0,40,M,BA,19,76.38,4
2803.09,25,32,W,GO,23,115.15,8
1822.3,25,24,W,BA,25,66.12,6
797.72,25,36,nan,AL,22,14.89,10
620.83,0,34,O,PA,27,31.04,4
2138.61,25,28,nan,PB,16,81.93,10
627.8,0,27,M,SC,16,31.39,6
1034.7,0,32,M,RJ,18,51.74,5
2028.63,0,24,O,SP,23,101.43,7
1995.06,25,40,W,RS,16,74.75,6
2406.7,0,35,M,SP,19,120.34,4
1715.48,0,46,M,RJ,20,85.77,5
1791.8,0,30,W,PE,22,89.59,2
2539.08,25,30,W,SP,16,101.95,8
994.82,0,38,M,PA,23,49.74,5
2461.65,25,33,W,PE,19,98.08,10
1197.38,0,38,O,RS,16,59.87,6
1941.27,25,26,W,PR,20,72.06,6
958.76,25,40,W,PA,16,22.94,7
969.46,0,32,W,RS,14,48.47,4
2161.94,25,29,W,BA,13,83.1,6
1899.85,0,26,W,SP,16,94.99,3
2281.5,25,27,W,SP,13,89.08,5
1883.42,25,25,W,RJ,14,69.17,6
1837.01,0,35,M,PR,22,91.85,5
2391.77,25,26,W,PR,13,94.59,9
970.72,0,31,M,PI,19,48.54,11
689.92,0,30,nan,SC,19,34.5,5
3038.28,25,30,W,MG,23,126.91,6
1986.11,0,23,M,MG,19,99.31,6
1826.31,0,28,M,CE,15,91.32,4
1528.11,25,29,W,RR,18,51.41,8
2291.41,25,38,nan,MG,10,89.57,8
2333.02,0,29,M,SP,19,116.65,6
1924.85,0,30,O,PR,21,96.24,6
1251.06,0,28,nan,BA,16,62.55,3
799.79,0,37,M,TO,19,39.99,7
2633.37,25,34,W,SP,20,106.67,6
1439.07,25,32,W,MT,15,46.95,8
2006.01,25,23,W,BA,11,75.3,10
1495.78,0,28,M,AM,19,74.79,6
2553.95,25,37,W,SP,17,102.7,6
1596.29,0,33,O,BA,20,79.81,7
1764.58,25,28,W,MA,23,63.23,5
1896.73,25,23,W,BA,19,69.84,5
2306.36,0,45,M,SP,10,115.32,5
1870.18,0,30,O,MG,23,93.51,7
1386.44,0,25,M,MA,10,69.32,7
1463.87,25,35,W,RS,22,48.19,5
1832.15,0,20,O,RN,20,91.61,5
2295.85,25,29,nan,MG,17,89.79,6
1190.17,0,31,M,PI,19,59.51,7
2695.9,25,54,W,RJ,24,109.8,5
630.76,0,37,W,PA,20,31.54,4
2853.55,25,36,W,SP,22,117.68,12
900.97,0,24,O,SC,20,45.05,8
2125.72,0,49,O,SP,22,106.29,3
1812.32,25,21,W,BA,31,65.62,8
1060.83,0,22,M,RJ,17,53.04,5
1259.55,25,20,W,SC,16,37.98,10
709.97,0,36,M,AL,24,35.5,3
1279.2,0,26,M,RJ,24,63.96,2
1741.44,0,28,nan,MG,23,87.07,3
2776.98,0,34,M,SP,24,138.85,12
1861.83,0,24,M,SP,26,93.09,5
1441.01,0,27,M,MA,15,72.05,9
2863.82,25,42,W,SP,16,118.19,8
1979.12,0,33,W,CE,15,98.96,4
1946.42,0,31,W,SP,21,97.32,4
917.22,0,39,M,RS,17,45.86,4
2859.38,25,34,W,SP,22,117.97,9
2451.93,25,35,W,PE,22,97.6,5
1993.42,0,27,M,SP,25,99.67,3
1048.99,25,24,W,SC,26,27.45,6
2080.89,25,29,W,BA,28,79.04,8
1908.93,0,33,M,PE,20,95.45,4
1667.6,0,31,O,PI,24,83.38,7
2304.44,0,41,M,SP,18,115.22,9
993.72,0,29,M,PI,27,49.69,9
2647.26,0,39,W,SP,16,132.36,3
1274.8,0,25,M,MA,22,63.74,5
1223.41,0,31,M,PB,19,61.17,5
2302.49,25,28,W,PE,20,90.12,7
2036.44,0,36,M,MG,11,101.82,6
2278.84,25,31,W,MG,24,88.94,7
948.16,0,25,M,DF,14,47.41,5
2021.1,25,30,W,ES,14,76.06,6
2358.76,0,35,W,SP,26,117.94,4
1808.12,25,52,W,SC,16,65.41,5
1546.35,25,27,W,PB,27,52.32,6
2199.57,0,33,O,SP,24,109.98,7
2328.68,25,33,W,CE,15,91.43,6
3837.9,25,27,W,GO,16,166.9,5
1528.67,0,34,M,RJ,25,76.43,7
2171.97,25,30,nan,BA,19,83.6,8
1843.15,0,41,O,RS,16,92.16,7
2626.95,25,46,M,MG,20,106.35,13
2721.8,25,39,W,SP,24,111.09,6
1870.08,25,40,W,RJ,13,68.5,5
1504.78,0,39,M,PB,18,75.24,5
2294.73,0,33,nan,PE,22,114.74,6
1475.37,0,25,M,MA,21,73.77,6
1561.65,0,26,M,AM,15,78.08,7
1607.99,0,38,M,BA,21,80.4,4
1068.26,25,33,W,PA,16,28.41,6
2430.45,0,35,M,SP,18,121.52,10
1940.51,0,39,M,RS,15,97.03,10
1267.76,0,29,M,RJ,16,63.39,5
2441.49,0,36,M,SP,30,122.07,4
2195.51,0,40,M,SP,25,109.78,8
619.44,25,34,W,PA,16,5.97,5
1003.3,0,30,M,SC,16,50.16,4
4999.56,0,47,M,PE,20,249.98,4
2185.83,0,30,M,RS,19,109.29,10
1608.93,0,25,W,PB,19,80.45,4
1815.14,0,46,M,RJ,12,90.76,7
1327.02,0,37,M,DF,23,66.35,5
1592.44,25,35,W,SC,23,54.62,7
2557.79,0,32,M,BA,18,127.89,6
1484.66,0,34,M,BA,11,74.23,4
642.33,0,26,W,PI,22,32.12,4
1413.94,0,34,O,RJ,32,70.7,9
2128.32,0,34,M,MG,14,106.42,3
2123.38,0,34,W,SP,17,106.17,2
2224.63,0,39,nan,PR,22,111.23,9
2083.27,0,33,W,CE,21,104.16,3
2586.61,0,28,M,SP,24,129.33,11
1253.54,0,28,M,RJ,19,62.68,6
975.49,0,27,nan,RS,23,48.77,4
1723.69,0,25,M,MG,24,86.18,7
1957.94,0,19,M,SP,27,97.9,2
1066.39,0,34,W,RJ,24,53.32,3
1570.12,25,31,W,RJ,19,53.51,6
2007.16,25,25,W,MG,19,75.36,5
2731.61,0,44,O,SP,18,136.58,9
1906.84,0,23,M,SP,33,95.34,4
2320.92,0,37,W,RN,21,116.05,4
1653.98,25,33,nan,AP,24,57.7,5
2575.15,25,29,W,SP,24,103.76,8
1405.63,0,32,nan,PR,22,70.28,3
2514.69,25,36,W,SP,25,100.73,8
2493.84,0,30,M,MA,31,124.69,5
1753.48,25,23,nan,BA,21,62.67,7
2076.72,0,29,M,SP,19,103.84,6
2124.59,0,35,O,PR,23,106.23,9
1658.78,0,28,M,MG,17,82.94,3
1695.94,0,37,M,PB,18,84.8,7
2211.92,0,31,W,SP,15,110.6,4
1458.73,0,42,W,AM,18,72.94,1
2215.07,25,31,W,PE,19,85.75,5
1632.8,25,29,W,MA,6,56.64,5
2529.91,25,26,W,SP,16,101.5,6
1119.87,0,30,M,RJ,12,55.99,3
1520.16,0,25,W,PR,20,76.01,3
1885.71,0,42,nan,RJ,24,94.29,1
1655.23,0,30,W,MG,25,82.76,3
2252.48,0,37,nan,SP,29,112.62,5
1554.95,0,35,M,RJ,22,77.75,7
2742.61,25,40,W,SP,20,112.13,7
1804.82,25,21,W,RJ,19,65.24,5
1342.47,0,28,M,DF,19,67.12,8
1964.23,0,27,O,SP,22,98.21,5
2509.44,25,29,W,SP,20,100.47,7
2374.9,25,34,W,SP,10,93.74,6
1338.14,0,26,M,PB,22,66.91,4
1302.55,0,38,M,RS,20,65.13,5
1996.59,0,28,M,SP,31,99.83,7
1957.49,0,41,M,MG,21,97.87,5
1925.28,0,29,nan,CE,19,96.26,4
2555.36,25,28,nan,SP,20,102.77,5
2108.83,0,28,W,SP,21,105.44,4
1461.93,0,35,M,RS,17,73.1,4
1280.61,0,30,W,RJ,22,64.03,4
2315.18,0,41,M,SP,25,115.76,5
2366.51,0,48,M,SP,18,118.33,7
1471.05,0,27,W,PB,16,73.55,4
2500.31,25,33,W,SP,18,100.02,8
2171.12,0,27,nan,SP,18,108.56,2
2084.1,0,33,M,PE,20,104.2,6
1976.19,0,36,M,MG,16,98.81,8
1845.31,0,22,W,MG,18,92.27,3
872.15,0,27,M,PI,29,43.61,9
2259.17,25,25,W,SP,23,87.96,7
1023.7,0,38,M,PA,19,51.18,8
1433.27,0,34,O,BA,20,71.66,5
1817.56,0,30,W,MG,29,90.88,4
665.11,0,36,M,AL,18,33.26,4
3133.89,25,30,W,SP,23,131.69,10
1490.06,0,32,M,MA,26,74.5,7
2574.86,25,30,W,SP,14,103.74,8
2155.55,0,28,M,MG,24,107.78,6
2021.42,0,20,M,PE,28,101.07,4
1326.42,25,36,W,SC,16,41.32,7
1559.04,0,26,M,AM,14,77.95,5
425.49,0,27,M,PA,23,21.27,4
292.37,0,32,W,PA,15,14.62,1
1878.51,0,40,O,AM,20,93.93,6
1068.12,0,24,nan,RS,20,53.41,3
827.8,0,33,W,SC,13,41.39,4
1690.5,0,38,M,RJ,16,84.52,10
1020.5,0,48,M,PA,20,51.03,8
2537.76,25,20,W,GO,19,101.89,8
2639.3,0,36,W,GO,18,131.96,4
906.13,0,33,W,RS,13,45.31,2
1881.91,0,29,O,PR,15,94.1,8
1394.68,0,24,W,RN,24,69.73,4
2313.31,25,27,W,SP,22,90.67,9
1342.49,0,34,M,RJ,18,67.12,3
2054.73,25,25,W,BA,18,77.74,6
1252.25,0,20,nan,RS,18,62.61,6
1901.14,0,34,M,AP,21,95.06,7
3390.32,25,41,W,SP,14,144.52,5
1177.47,0,27,M,MT,23,58.87,2
2614.62,0,29,M,PE,17,130.73,12
1376.58,25,28,W,RJ,31,43.83,6
3002.41,25,34,W,GO,23,125.12,8
1659.71,0,26,W,CE,13,82.99,3
1843.36,0,25,nan,SP,25,92.17,4
1918.64,25,44,W,RS,20,70.93,7
2080.65,25,22,W,RJ,17,79.03,5
2146.24,0,36,nan,ES,20,107.31,8
1327.17,0,43,M,SC,15,66.36,7
1914.62,25,40,W,RJ,16,70.73,5
1857.98,0,33,M,RJ,21,92.9,13
1847.85,0,28,M,PR,21,92.39,3
1796.74,25,26,W,DF,13,64.84,8
2288.39,25,27,W,ES,22,89.42,7
2554.42,0,40,M,SP,24,127.72,5
2528.55,0,31,W,GO,26,126.43,3
2111.07,0,33,nan,SP,20,105.55,9
1685.05,0,27,M,CE,19,84.25,6
1643.52,0,40,nan,RS,19,82.18,8
738.88,0,24,M,PA,14,36.94,5
1044.98,0,29,M,RJ,20,52.25,2
1537.0,0,29,M,BA,22,76.85,6
1778.49,0,33,M,MG,20,88.92,6
1849.21,0,21,M,ES,20,92.46,5
1575.89,0,30,M,CE,20,78.79,0
1184.39,0,22,W,AM,25,59.22,3
1518.73,0,44,O,AM,22,75.94,4
1602.24,0,44,M,RS,18,80.11,5
2323.41,0,41,M,PR,18,116.17,9
2046.0,0,36,nan,MG,16,102.3,6
1446.32,0,56,W,BA,21,72.32,3
1783.42,0,26,O,ES,18,89.17,8
1174.8,0,38,M,MT,20,58.74,3
2786.19,25,39,W,PR,18,114.31,11
2396.58,25,27,nan,SP,15,94.83,5
1863.88,0,28,W,MG,23,93.19,3
2303.53,25,30,nan,MG,23,90.18,8
1140.06,0,27,M,RS,25,57.0,5
2060.22,0,33,nan,PR,19,103.01,7
819.02,0,28,M,MS,21,40.95,9
1858.98,0,29,M,CE,24,92.95,6
2179.78,0,27,M,AM,18,108.99,8
2226.17,0,21,M,GO,17,111.31,9
2220.46,0,39,M,SP,20,111.02,2
847.06,0,21,M,TO,14,42.35,8
2331.94,0,29,nan,SP,23,116.6,9
2561.85,25,37,W,PR,16,103.09,9
1492.77,0,36,W,RS,22,74.64,4
2091.81,0,43,O,SP,22,104.59,4
1522.72,0,31,M,MG,18,76.14,4
1956.32,0,29,M,ES,18,97.82,5
1343.12,0,28,M,DF,18,67.16,8
1828.29,0,27,M,RJ,17,91.41,9
1541.13,0,30,W,BA,22,77.06,4
630.47,0,32,nan,TO,20,31.52,2
1520.77,0,33,M,PB,18,76.04,5
1924.19,25,28,W,MA,19,71.21,6
3208.02,25,36,W,PE,19,135.4,7
2386.97,25,36,W,MA,14,94.35,10
2606.29,25,52,nan,RJ,16,105.31,7
2676.07,25,43,W,SP,24,108.8,6
469.07,0,34,W,PA,28,23.45,3
929.07,0,33,nan,SC,18,46.45,6
1184.24,0,29,O,RJ,25,59.21,5
1837.21,0,31,M,DF,25,91.86,11
2222.72,0,25,W,GO,24,111.14,2
2621.61,25,25,W,PE,18,106.08,7
2496.06,0,49,M,SP,16,124.8,9
1926.02,0,29,M,PB,20,96.3,8
1841.02,25,39,W,RJ,19,67.05,5
894.65,0,34,M,SC,22,44.73,4
2265.82,0,38,W,SP,24,113.29,4
1427.75,0,34,W,RN,20,71.39,3
2780.98,25,40,W,SP,23,114.05,5
1402.07,0,28,M,RJ,17,70.1,8
2342.61,25,34,W,SP,19,92.13,5
2422.94,25,26,W,MG,19,96.15,6
2307.86,0,28,M,SP,26,115.39,9
1289.74,0,31,W,RN,21,64.49,3
1475.79,0,41,nan,RJ,12,73.79,6
1660.72,25,36,W,RO,26,58.04,6
1510.34,25,22,W,AP,22,50.52,7
2218.78,0,30,O,SP,24,110.94,6
1671.12,0,24,M,MA,13,83.56,12
2177.57,0,22,M,CE,19,108.88,10
2477.09,25,26,W,RS,19,98.85,15
1715.0,0,26,M,SP,23,85.75,2
1066.76,25,31,W,PI,20,28.34,8
1490.58,0,35,O,MA,18,74.53,5
548.33,0,25,W,SC,17,27.42,4
1945.47,0,23,M,SP,28,97.27,4
1282.78,25,19,W,SC,21,39.14,12
2036.24,0,37,nan,SP,19,101.81,5
2202.73,0,33,W,SP,23,110.14,2
1864.83,0,34,M,PE,17,93.24,3
2490.14,25,35,W,SP,22,99.51,6
2384.78,25,29,W,SP,19,94.24,5
1904.46,0,30,M,MG,13,95.22,7
1842.18,0,30,M,MG,13,92.11,4
2929.47,25,30,W,GO,21,121.47,5
1769.96,25,27,W,RS,18,63.5,9
1805.08,0,25,W,SP,20,90.25,4
1522.69,0,27,nan,BA,16,76.13,9
1803.85,0,27,M,RJ,21,90.19,9
832.18,0,28,W,RS,18,41.61,4
2232.3,0,32,M,SP,24,111.62,9
797.43,0,27,M,PI,23,39.87,8
1344.09,0,24,nan,RN,15,67.2,4
1984.14,0,33,M,PE,31,99.21,5
2537.79,0,28,M,GO,18,126.89,1
1715.08,0,23,M,BA,22,85.75,8
1437.86,0,45,O,MA,13,71.89,6
2128.61,0,23,nan,SP,19,106.43,3
2322.07,0,35,M,CE,21,116.1,8
1461.33,0,28,M,BA,17,73.07,5
2629.08,25,32,nan,GO,22,106.45,6
1952.78,0,37,O,MG,27,97.64,5
820.12,0,28,M,PA,18,41.01,8
2081.07,0,39,M,SP,13,104.05,4
1284.31,25,25,W,RJ,11,39.22,5
1036.72,0,32,M,SC,21,51.84,9
2309.77,0,35,O,SP,21,115.49,8
2150.6,0,26,M,SP,16,107.53,8
916.7,0,31,W,MT,20,45.84,3
2517.4,25,36,W,PE,20,100.87,8
2104.6,0,35,M,PR,17,105.23,9
2273.0,0,33,M,SP,25,113.65,11
1704.95,0,23,M,MA,21,85.25,6
1451.39,0,27,nan,RJ,23,72.57,7
2152.08,25,33,W,AM,22,82.6,6
1773.67,0,21,nan,MG,18,88.68,7
2380.66,25,30,W,PR,15,94.03,7
2432.67,0,33,M,GO,18,121.63,6
873.35,0,33,nan,RS,18,43.67,2
2963.18,25,42,W,MG,17,123.16,9
2066.14,25,21,W,ES,19,78.31,5
2261.3,0,39,M,SP,25,113.07,6
2498.77,0,31,M,GO,20,124.94,8
2545.03,25,55,W,RJ,21,102.25,10
1672.5,0,43,nan,PR,22,83.62,4
1747.7,0,25,M,PB,31,87.38,3
1270.25,0,24,W,MA,10,63.51,3
2226.58,0,38,M,SP,20,111.33,9
1835.28,25,32,W,RJ,16,66.76,6
2007.11,0,31,O,SP,20,100.36,3
867.68,0,28,W,RO,18,43.38,3
2588.49,0,44,M,SP,24,129.42,5
2532.92,0,23,W,GO,13,126.65,4
1291.57,0,36,M,RJ,20,64.58,6
